accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
ROOFTOP,"397 8th Ave, New York, NY 10001, USA",ChIJm3IAzbFZwokR_JtOSheyATg,397 8th St 1/2,40.749585,-73.9956975,2,10001,OK,premise
ROOFTOP,"451 Gough St, San Francisco, CA 94102, USA",ChIJY-7_j5iAhYAR7c_reCE239M,451 Gough St,37.7774698,-122.4233431,1,94102,OK,street_address
ROOFTOP,"2497 San Bruno Ave, San Francisco, CA 94134, USA",ChIJ26Zd4fx-j4ARBDBk426j_CI,2497 San Bruno Av,37.730488,-122.4046577,2,94134,OK,street_address
ROOFTOP,"2499 San Bruno Ave, San Francisco, CA 94134, USA",ChIJ9wPW3fx-j4ARJyWlxr6lqN0,2499 San Bruno Ave,37.7304492,-122.4046621,2,94134,OK,street_address
ROOFTOP,"110 Evans Ave, Youngstown, OH 44515, USA",ChIJ88n40XTjM4gREHbv2guvaoc,110 Evans Ave B,41.105797,-80.743262,1,44515,OK,street_address
ROOFTOP,"661 Howard St, San Francisco, CA 94105, USA",ChIJb-_ZC32AhYARQ_tFWfUg95Y,661 Howard St,37.7854819,-122.3995991,1,94105,OK,street_address
ROOFTOP,"84 2nd St, Bonita Springs, FL 34134, USA",ChIJgbSATlUY24gRayTpbWdOGSA,84 2nd St,26.3284084,-81.8234395,1,34134,OK,premise
,,,1696 Page St 8,,,0,,ZERO_RESULTS,
ROOFTOP,"609 Ellis St, Webb City, MO 64870, USA",ChIJXyx7iLJ-yIcRWFbWDkt5v8c,609 Ellis St,37.1386561,-94.4775418,2,64870,OK,premise
ROOFTOP,"458 Grove St, San Francisco, CA 94102, USA",ChIJ9Td7gKKAhYARUdHJBJLRz3w,458 Grove St,37.7778457,-122.4242511,1,94102,OK,"bar,establishment,food,liquor_store,point_of_interest,restaurant,store"
ROOFTOP,"1350 Turk St, San Francisco, CA 94115, USA",ChIJ407Ao7uAhYARVd2IH6yAtnA,1350 Turk St 520,37.7806882,-122.4314106,2,94115,OK,street_address
ROOFTOP,"699 Valencia St, San Francisco, CA 94110, USA",ChIJl4cTKz1-j4ARsnhYFsq57lc,699 Valencia St,37.761839,-122.4214821,1,94110,OK,street_address
ROOFTOP,"745 Columbus Ave, San Francisco, CA 94133, USA",ChIJWRVEIvCAhYARN-001U0BXzE,745 Columbus Ave,37.801521,-122.4122826,2,94133,OK,premise
ROOFTOP,"4920 3rd St NW, Washington, DC 20011, USA",ChIJSQQtrXbIt4kRqDOOV4qoyyU,4920 3rd St,38.9507597,-77.0161323,1,20011,OK,premise
ROOFTOP,"803 Cortland Ave, San Francisco, CA 94110, USA",ChIJb233lVl-j4ARO4PN2YWcAlY,803 Cortland Ave,37.739042,-122.414495,1,94110,OK,premise
ROOFTOP,"590 Washington St, Pembroke, MA 02359, USA",ChIJ6SFGxYmh5IkRKGYHjz2k5VU,590 Washington St,42.0765435,-70.7801093,3,2359,OK,street_address
ROOFTOP,"799 Valencia St, San Francisco, CA 94110, USA",ChIJiwtOHT1-j4ARFqY4HDD0WYg,799 Valencia St,37.7602228,-122.4213588,1,94110,OK,street_address
ROOFTOP,"1015 Battery St, San Francisco, CA 94111, USA",ChIJbdbN8PWAhYARfmFtpxOAF10,1015 Battery St,37.800641,-122.401795,1,94111,OK,street_address
,,,200 Pine St 160,,,0,,ZERO_RESULTS,
ROOFTOP,"675 Broadway St, Austin, IN 47102, USA",ChIJrdGjLCzFa4gRnacXw2L-7zk,675 Broadway St,38.750195,-85.8000358,2,47102,OK,premise
ROOFTOP,"2018 Lombard St, San Francisco, CA 94123, USA",ChIJ36HjBNqAhYAR_BtFx0pWlUE,2018 Lombard St,37.8002122,-122.4348023,2,94123,OK,premise
ROOFTOP,"599 Castro St, Mountain View, CA 94041, USA",ChIJlwIx_jK3j4ARqjMstiLpw5A,599 Castro St,37.3883886,-122.082144,2,94041,OK,street_address
ROOFTOP,"152 Kearny St, San Francisco, CA 94108, USA",ChIJ5UwepYmAhYARjS3yZDqk_ZQ,152 Kearny St,37.7895869,-122.40362,1,94108,OK,street_address
ROOFTOP,"2300 16th Ave, San Francisco, CA 94116, USA",ChIJWQSDXZJ9j4AR0Sv9OEcIENg,2300 16th Ave,37.7449469,-122.4727518,1,94116,OK,premise
ROOFTOP,"1099 Powell St, San Francisco, CA 94108, USA",ChIJgXnf1_KAhYARpqPdtVgFG-M,1099 Powell St,37.7946498,-122.4099156,3,94108,OK,street_address
ROOFTOP,"1701 Powell St, San Francisco, CA 94133, USA",ChIJsyMJt_GAhYARt1Cuy4f71MM,1701 Powell St,37.8003254,-122.4110879,5,94133,OK,premise
ROOFTOP,"2628 Leix Way, South San Francisco, CA 94080, USA",ChIJfeljjMl7j4AR5MZ8sbqT35I,2628 Leix Way,37.6479058,-122.4677656,1,94080,OK,premise
ROOFTOP,"501 2nd St, San Francisco, CA 94107, USA",ChIJB9X6B3mAhYARKfgNEbK9yJw,501 2nd St,37.7832263,-122.3927897,1,94107,OK,premise
ROOFTOP,"2029 Mission St, San Francisco, CA 94110, USA",ChIJ0Q77cSN-j4ARm4wWo-qhAQU,2029 Mission St,37.7645181,-122.419313,1,94110,OK,street_address
ROOFTOP,"1000 Great Hwy, San Francisco, CA 94121, USA",ChIJbeN8bLmHhYARWDxiKfP-mZo,1000 Great Hwy,37.7694872,-122.5101792,1,94121,OK,premise
ROOFTOP,"1000 Great Hwy, San Francisco, CA 94121, USA",ChIJbeN8bLmHhYARWDxiKfP-mZo,1000 Great Highway,37.7694872,-122.5101792,1,94121,OK,premise
ROOFTOP,"3106 16th St, Vero Beach, FL 32960, USA",ChIJ75r3465f3ogRQxGa1xuRQHA,3106 16th St,27.6312118,-80.4177394,1,32960,OK,premise
ROOFTOP,"2799 16th St, San Francisco, CA 94103, USA",ChIJVXgnGSV-j4AR7iAz7YXKJxw,2799 16th St,37.7652101,-122.415157,1,94103,OK,street_address
ROOFTOP,"400 Waller St, San Francisco, CA 94117, USA",ChIJIc4U16aAhYARFuqPUKfja24,400 Waller St,37.7713355,-122.4304886,2,94117,OK,street_address
ROOFTOP,"1998 Polk St, San Francisco, CA 94109, USA",ChIJc-kCLeqAhYARyXTe5G_hf2w,1998 Polk St,37.7948652,-122.4213815,1,94109,OK,street_address
ROOFTOP,"3339 Steiner St, San Francisco, CA 94123, USA",ChIJB3HjKNeAhYARBicGGqQbm58,3339 Steiner St,37.8001922,-122.4380005,1,94123,OK,street_address
ROOFTOP,"439 Powell St, San Francisco, CA 94102, USA",ChIJmYywlo6AhYARmsLCPIVik4g,439 Powell St,37.7887986,-122.4088755,1,94102,OK,premise
ROOFTOP,"500 Sutter St, San Francisco, CA 94108, USA",ChIJq2w1nI6AhYARKdtfSYew744,500 Sutter St,37.7894904,-122.4089861,1,94108,OK,premise
ROOFTOP,"149 Powell St, San Francisco, CA 94102, USA",ChIJs17QRo-AhYAR0EyqeP1wlPk,149 Powell St,37.786121,-122.408108,2,94102,OK,street_address
ROOFTOP,"161 Powell St, San Francisco, CA 94102, USA",ChIJcZuvRo-AhYAR0n7QG433rzE,161 Powell St,37.7862107,-122.408212,1,94102,OK,street_address
ROOFTOP,"500 Castro St, Mountain View, CA 94041, USA",ChIJTSViPTO3j4ARRiC4aGbcHU0,500 Castro St,37.3901287,-122.0822354,2,94041,OK,premise
ROOFTOP,"3122 16th St, San Francisco, CA 94103, USA",ChIJhV7LQSJ-j4ARV0FqL7uAJlM,3122 16th St,37.7650275,-122.422579,1,94103,OK,street_address
ROOFTOP,"2515 Noriega St, San Francisco, CA 94122, USA",ChIJX9xoa3-HhYARkiyVuYMLJ4U,2515 Noriega St,37.7534744,-122.4906998,1,94122,OK,street_address
ROOFTOP,"101 E Sir Francis Drake Blvd, Larkspur, CA 94939, USA",ChIJ64eUo0SahYAR96LQz2Kk6ZU,101 East Sir Francisco Blvd,37.9452499,-122.5102836,1,94939,OK,street_address
ROOFTOP,"Ferry Building, One San Francisco Bay Trail, San Francisco, CA 94111, USA",ChIJu1XQjGaAhYAR966C7JnAu5w,Ferry Plaza Pier,37.7955703,-122.3933208,1,94111,OK,premise
ROOFTOP,"3199 Fillmore St, San Francisco, CA 94123, USA",ChIJQdWokNCAhYARqrtxu-c_t5w,3199 Fillmore St,37.7988167,-122.4360935,1,94123,OK,premise
ROOFTOP,"150 Executive Park Blvd # 2000, San Francisco, CA 94134, USA",ChIJ6SY-_S5_j4ARmNAPoowlIa0,150 Executive Park Bl 2000,37.7110114,-122.393378,1,94134,OK,"establishment,food,point_of_interest"
ROOFTOP,"Pier 39, Space 206-8, Building K, San Francisco, CA 94133, United States",ChIJ2yPzGf2AhYARSwlwlNVmiwQ,Pier 39 Space 206-8,37.8109832,-122.4111794,1,94133,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"866 41st Ave, San Francisco, CA 94121, USA",ChIJIyBs8KSHhYARoyAqBZOkdGQ,866 41st Ave,37.772481,-122.5011386,3,94121,OK,premise
ROOFTOP,"770 Stanyan St, San Francisco, CA 94117, USA",ChIJFUgBZ1GHhYARco8DJ1HKqdw,770 Stanyan St,37.7678869,-122.4528942,1,94117,OK,premise
ROOFTOP,"530 Haight St, San Francisco, CA 94117, USA",ChIJ9wc0vqaAhYAR3SVLbhgxeds,530 Haight St,37.7721618,-122.431029,1,94117,OK,street_address
ROOFTOP,"288 Noe St, San Francisco, CA 94114, USA",ChIJf4vW7Rx-j4ARLDmCakhzrkw,288 Noe St,37.7645065,-122.433426,1,94114,OK,street_address
ROOFTOP,"1423 Hayes St, San Francisco, CA 94117, USA",ChIJeSgIF66AhYARSdgYJzjlHjQ,1423 Hayes St,37.7746527,-122.4398238,1,94117,OK,street_address
ROOFTOP,"2129 Taraval, San Francisco, CA 94116, USA",ChIJ1btEIIN9j4ARfI7POyv4_pE,2129 Taraval St,37.742263,-122.4889889,1,94116,OK,premise
ROOFTOP,"729 Vallejo St, San Francisco, CA 94133, USA",ChIJ_WLLz_OAhYAREtPv__pq0to,729 Vallejo St,37.7983636,-122.4093291,1,94133,OK,premise
ROOFTOP,"131 Bay St, June Lake, CA 93529, USA",ChIJ_zlap01qloARmpq73Y3sFJM,131 Bay St,37.7663015,-119.1060549,1,93529,OK,premise
ROOFTOP,"2239 Polk St, Hollywood, FL 33020, USA",ChIJVcLHl6Kr2YgRj3IbTP0AKO4,2239 Polk St,26.0126904,-80.1525617,2,33020,OK,premise
ROOFTOP,"284 O'Farrell St, San Francisco, CA 94102, USA",ChIJk744D4-AhYARrDvKlBOAWXU,284 O'farrell St,37.7863884,-122.4094996,1,94102,OK,street_address
ROOFTOP,"2550 San Bruno Ave, San Francisco, CA 94134, USA",ChIJk22x1vx-j4ARD9otcLBHZgs,2550 San Bruno Ave,37.7293489,-122.4045833,1,94134,OK,premise
ROOFTOP,"2222 Irving St, San Francisco, CA 94122, USA",ChIJgVMpPnCHhYARrQ-j7lGImRE,2222 Irving St,37.7635417,-122.4818611,2,94122,OK,street_address
ROOFTOP,"1658 Market St, San Francisco, CA 94102, USA",ChIJd6fQq5-AhYARuP2dXptywbQ,1658 Market St,37.773614,-122.4216406,1,94102,OK,subpremise
ROOFTOP,"1375 Noriega St, San Francisco, CA 94122, USA",ChIJHTiHgmKHhYARDEU-eIhQfEw,1375 Noriega St,37.7539536,-122.4783549,1,94122,OK,street_address
ROOFTOP,"317 Sanchez St, San Francisco, CA 94114, USA",ChIJFXz8CBx-j4ARMtlvTPrYD2s,317 Sanchez St,37.7640711,-122.4306746,1,94114,OK,street_address
ROOFTOP,"5830 Geary Blvd, San Francisco, CA 94121, USA",ChIJq12h7A-HhYAR3c8t5H-H8nc,5830 Geary Blvd,37.7804779,-122.4820823,1,94121,OK,premise
ROOFTOP,"1545 Greenwich St, San Francisco, CA 94123, USA",ChIJ6SKPat2AhYAR9NC-W_aOYIY,1545 Greenwich St 5,37.8000642,-122.4252464,2,94123,OK,premise
ROOFTOP,"377 Bay St, San Jose, CA 95123, USA",ChIJEf_orsIxjoAREulPI5zVTIM,377 Bay St,37.2434717,-121.8225651,2,95123,OK,premise
ROOFTOP,"958 Haight St, San Francisco, CA 94117, USA",ChIJjQiLKa-AhYARIFVO-bGvPZ8,958 Haight St,37.7714293,-122.438201,1,94117,OK,street_address
ROOFTOP,"41 Franklin St, San Francisco, CA 94102, USA",ChIJHSgz4p6AhYAR7FTV8Sd2S4c,41 Franklin St,37.774847,-122.4210603,2,94102,OK,"bar,establishment,food,point_of_interest,restaurant"
ROOFTOP,"1243 Noriega St, San Francisco, CA 94122, USA",ChIJ2Wet0Il9j4ARykDTRAexUIw,1243 Noriega St,37.7539932,-122.4772181,1,94122,OK,premise
ROOFTOP,"Two Embarcadero Center, 2 Embarcadero Center, San Francisco, CA 94111, USA",ChIJuU5vB2GAhYAR6zVEBjcyh0s,2 Embarcadero Ctr Street Level,37.7947881,-122.3984101,1,94111,OK,premise
ROOFTOP,"720 Market St, San Francisco, CA 94102, USA",ChIJsyY1XoiAhYARsBnfQxqoFB8,720 Market St,37.7876367,-122.4041186,2,94102,OK,premise
ROOFTOP,"24875 Marsh Creek Rd, Brentwood, CA 94513, USA",ChIJn2-dT7f9j4ARDHSvkM_EB9o,24875 Marsh Creek Rd,37.9016469,-121.66342,1,94513,OK,street_address
ROOFTOP,"1040 Columbus Ave, San Francisco, CA 94133, USA",ChIJzXJnAeWAhYAR9hfJzpEdL5c,1040 Columbus Ave,37.8041563,-122.4152693,1,94133,OK,premise
ROOFTOP,"3006 Mission St, San Francisco, CA 94110, USA",ChIJFYRLq0Z-j4ARhpyXu8uKQ4c,3006 Mission St,37.7488568,-122.4183136,1,94110,OK,street_address
ROOFTOP,"2877 California St, San Francisco, CA 94115, USA",ChIJybHz3MuAhYAR37zR-QqdlIU,2877 California St,37.7877104,-122.4415705,1,94115,OK,premise
ROOFTOP,"2944 16th St, Santa Monica, CA 90405, USA",ChIJux8qht66woARJ-FyAj0EEV0,2944 16th St,34.0077948,-118.4661629,2,90405,OK,premise
RANGE_INTERPOLATED,"957 Columbus Ave, New York, NY 10025, USA",Eik5NTcgQ29sdW1idXMgQXZlLCBOZXcgWW9yaywgTlkgMTAwMjUsIFVTQSIbEhkKFAoSCU30RB0j9sKJEVoPRqbpcH9BEL0H,957 Columbus Ave,40.799915,-73.962377,2,10025,OK,street_address
ROOFTOP,"3 Bayside Village Pl, San Francisco, CA 94107, USA",ChIJ399OV3eAhYARYoTrQi77Z3s,3 Bayside Village Place #123,37.7851527,-122.3899643,1,94107,OK,street_address
ROOFTOP,"607 Geary St, San Francisco, CA 94102, USA",ChIJNczX2pGAhYARmU9d2hfrA8M,607 Geary St,37.786598,-122.4134209,2,94102,OK,street_address
ROOFTOP,"4600 Mission St, San Francisco, CA 94112, USA",ChIJjeoyqoh-j4ARltclxeDnPhY,4600 Mission St,37.724594,-122.4352004,1,94112,OK,premise
ROOFTOP,"2955 24th St, Clarkston, WA 99403, USA",ChIJQZ9gG_G1oVQRKnJk5XI63wk,2955 24th St,46.3756578,-117.090014,2,99403,OK,premise
ROOFTOP,"2965 24th St, San Francisco, CA 94110, USA",ChIJWR0c7Uh-j4ARAAJ8I_OVMks,2965 24th St,37.7525223,-122.4112871,1,94110,OK,premise
ROOFTOP,"4234 Mission St, San Francisco, CA 94112, USA",ChIJL5Kp7ol-j4ARtDyIxq-jHT0,4234 Mission St,37.7296028,-122.4307605,1,94112,OK,premise
ROOFTOP,"2770 Mission St, San Francisco, CA 94110, USA",ChIJOz1krkB-j4AR94PbeKYQjYA,2770 Mission St,37.7527541,-122.4188311,1,94110,OK,premise
ROOFTOP,"70 Crestline Dr, San Francisco, CA 94131, USA",ChIJ52i0zwl-j4ARc5tntw6KMPI,70 Crestline Dr,37.7514918,-122.446147,1,94131,OK,street_address
ROOFTOP,"2723 Mission St, San Francisco, CA 94110, USA",ChIJJz3cqjh-j4ARd1CwAQmCgJY,2723 Mission St,37.7534989,-122.4183382,1,94110,OK,street_address
ROOFTOP,"1107 Market St, Fort Mill, SC 29708, USA",ChIJk10tlm6FVogRbHUaoskyGug,1107 Market St,35.025234,-80.9713979,2,29708,OK,street_address
ROOFTOP,"4248 18th St, San Francisco, CA 94114, USA",ChIJwUQOlQR-j4ARAb6tTHK78bA,4248 18th St,37.7608777,-122.4369421,1,94114,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"2241 Judah St, San Francisco, CA 94122, USA",ChIJnb6yqnCHhYAR4i4y7t0S8F0,2241 Judah St,37.7611228,-122.4863271,1,94122,OK,premise
ROOFTOP,"3450 Sacramento St, San Francisco, CA 94118, USA",ChIJQ2GMCjOHhYARVxAI4AcN4ug,3450 Sacramento St 408,37.788058,-122.44948,1,94118,OK,"establishment,finance,moving_company,point_of_interest,store"
ROOFTOP,"2109 William St, Schenectady, NY 12306, USA",ChIJ5zZC_MBx3okR-YM6RnCYmOs,2109 Williams St,42.7915594,-73.9629149,1,12306,OK,premise
ROOFTOP,"1671 Jerrold Ave, San Francisco, CA 94124, USA",ChIJa6PoPAZ_j4AR9nr2-KJ3uJM,1671 Jerrold Ave,37.7393551,-122.390902,1,94124,OK,premise
ROOFTOP,"198 2nd St, Englewood, NJ 07631, USA",ChIJ1aMm9d7wwokREVQkwK3BKKA,198 2nd St,40.891269,-73.9873417,2,7631,OK,premise
ROOFTOP,"744 Irving St, San Francisco, CA 94122, USA",ChIJT3cpTlyHhYARaRoFHzq8P-o,744 Irving St,37.7642884,-122.4660298,3,94122,OK,premise
ROOFTOP,"264 Kearny St, San Francisco, CA 94108, USA",ChIJ7xEjg4mAhYARjqIpCt-v0jI,264 Kearny St,37.7906813,-122.4038882,1,94108,OK,street_address
ROOFTOP,"444 De Haro St, San Francisco, CA 94107, USA",ChIJERvHSzN-j4ARLgpe3oXhs2w,444 Deharo St 218,37.7642396,-122.4020131,1,94107,OK,"establishment,point_of_interest"
ROOFTOP,"675 Portola Dr, San Francisco, CA 94127, USA",ChIJnURpMud9j4ARNgdn_RrUr4o,675 Portola Dr,37.7446552,-122.4527004,1,94127,OK,street_address
ROOFTOP,"222 Mason St, San Francisco, CA 94102, USA",ChIJ8SyVEo-AhYARq9BTfnIBGHI,222 Mason St,37.7860081,-122.4092959,1,94102,OK,street_address
ROOFTOP,"44 Montgomery, 44 Montgomery St, San Francisco, CA 94104, USA",ChIJnRZN0YmAhYAR7IasUV11CzM,44 Montgomery St,37.7897312,-122.401906,1,94104,OK,premise
ROOFTOP,"390 Sutter St, San Francisco, CA 94108, USA",ChIJyb7lTYmAhYARGCQfhvGzNCQ,390 Sutter St,37.7896922,-122.406822,1,94108,OK,street_address
ROOFTOP,"701 Battery St, San Francisco, CA 94111, USA",ChIJFdNA9F-AhYARbqh5CVKROE8,701 Battery St,37.7977294,-122.4011316,1,94111,OK,premise
ROOFTOP,"1255 Battery St #600, San Francisco, CA 94111, USA",ChIJL8LbJPaAhYARqD8KXhW0vRE,1255 Battery St 600,37.8028822,-122.4029502,1,94111,OK,"cafe,establishment,food,point_of_interest,store"
ROOFTOP,"3251 20th Ave #250f, San Francisco, CA 94132, USA",EjEyNTBmLCAzMjUxIDIwdGggQXZlLCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEzMiwgVVNBIiAaHgoWChQKEgk_k0u5u32PgBH3_PEuAkZZOBIEMjUwZg,3251 20th Ave 250f,37.7280817,-122.4770808,1,94132,OK,subpremise
ROOFTOP,"3735 Buchanan St, San Francisco, CA 94123, USA",ChIJr6JPQNiAhYAR5EWHb4CEXRw,3735 Buchanan St,37.8044697,-122.4337952,1,94123,OK,street_address
RANGE_INTERPOLATED,"295 California St, Campbell, CA 95008, USA",EioyOTUgQ2FsaWZvcm5pYSBTdCwgQ2FtcGJlbGwsIENBIDk1MDA4LCBVU0EiGxIZChQKEglXm1Y4IjWOgBEnmrGSQBN2MhCnAg,295 California St,37.2827992,-121.954608,3,95008,OK,street_address
ROOFTOP,"60 Spear St, San Francisco, CA 94105, USA",ChIJz9RhaWSAhYAR_362B6ecteU,60 Spear St 700,37.7925749,-122.3945751,1,94105,OK,street_address
ROOFTOP,"100 Montgomery Street, San Francisco, CA 94104, USA",ChIJ_yxt3ImAhYARYAGm3gRTlDQ,100 Montgomery St,37.7903775,-122.4018618,1,94104,OK,premise
ROOFTOP,"4201 Geary Blvd, San Francisco, CA 94118, USA",ChIJM4Ezxj6HhYARsxO9qFk1ivc,4201 Geary Blvd,37.7808001,-122.4644324,1,94118,OK,street_address
ROOFTOP,"318 Arroyo Dr, South San Francisco, CA 94080, USA",ChIJ__1Fv395j4AR1YvrA2MD6r8,318 Arroyo Dr,37.6511899,-122.445242,4,94080,OK,premise
ROOFTOP,"521 Clement St, San Francisco, CA 94118, USA",ChIJdT-JFjyHhYARFM9Y2XoxjSc,521 Clement St,37.7828107,-122.4649166,1,94118,OK,street_address
ROOFTOP,"323 Clement St, San Francisco, CA 94118, USA",ChIJX_XB4zuHhYARQlphk5_numo,323 Clement St,37.7828375,-122.4627129,1,94118,OK,premise
ROOFTOP,"3149 22nd St, San Francisco, CA 94110, USA",ChIJx0Ys2zh-j4ARnA-reCYlgFY,3149 22nd St,37.7554302,-122.4174966,2,94110,OK,street_address
ROOFTOP,"100 5th St, Encinitas, CA 92024, USA",ChIJpXvMulsM3IARqFgUvF8YEPo,100 5th St,33.050675,-117.299046,1,92024,OK,premise
ROOFTOP,"812 Potrero Ave, San Francisco, CA 94110, USA",ChIJDxwsfzZ-j4ARUuTIcHOyz90,812 Potrero Ave,37.7588867,-122.4072383,1,94110,OK,premise
ROOFTOP,"3168 22nd St, San Francisco, CA 94110, USA",ChIJ2-0h1Dh-j4ARfnscjbBF0kA,3168 22nd St,37.755615,-122.4180757,2,94110,OK,street_address
ROOFTOP,"2001 Taraval, San Francisco, CA 94116, USA",ChIJxxZHR4N9j4AR3CfdkhqDtH8,2001 Taraval St,37.742399,-122.487683,1,94116,OK,street_address
ROOFTOP,"1300 Fulton St, Brooklyn, NY 11216, USA",ChIJ2SPGu5pbwokR_JhapiaaRn4,1300 Fulton St,40.6801659,-73.9487142,3,11216,OK,premise
ROOFTOP,"950 California St, Mountain View, CA 94041, USA",ChIJBRS-mDS3j4AROnd9uOm51C0,950 California St,37.3922037,-122.0822576,4,94041,OK,premise
ROOFTOP,"3318 24th St, San Francisco, CA 94110, USA",ChIJZ6fXsEB-j4ARgzVvdjgUcJQ,3318 24th St,37.7523283,-122.418971,1,94110,OK,"cafe,establishment,food,point_of_interest,restaurant"
ROOFTOP,"5450 Geary Blvd, San Francisco, CA 94121, USA",ChIJv9bkVhCHhYARQrzGm_bJeOs,5450 Geary Blvd,37.7806176,-122.4780875,1,94121,OK,street_address
ROOFTOP,"2252 Clement St, San Francisco, CA 94121, USA",ChIJd_f3oAWHhYARDqfdoyf91ww,2252 Clement St,37.7822476,-122.4836513,1,94121,OK,street_address
ROOFTOP,"1435 17th St, San Francisco, CA 94107, USA",ChIJEXAeY8x_j4ARdxbNUqjY2Zk,1435 17th St,37.7649508,-122.398402,10,94107,OK,street_address
ROOFTOP,"300 Francisco St, San Francisco, CA 94133, USA",ChIJxwWg8PqAhYARlxJaZ9o99YM,300 Francisco St,37.8052455,-122.4103357,1,94133,OK,premise
ROOFTOP,"2399 Folsom St, San Francisco, CA 94110, USA",ChIJM7fHjjl-j4ARJ_817NXf4LQ,2399 Folsom St,37.7590615,-122.4144927,1,94110,OK,street_address
ROOFTOP,"1042 Larkin St, San Francisco, CA 94109, USA",ChIJD8q79ZOAhYARSuXynI8B0QI,1042 Larkin St,37.7877771,-122.4181895,1,94109,OK,premise
ROOFTOP,"2274 Lombard St, San Francisco, CA 94123, USA",ChIJC5AL0taAhYARWUatdYxiU6w,2274 Lombard St,37.7996761,-122.4389764,1,94123,OK,premise
ROOFTOP,"107 Linden Ave, Suffolk, VA 23434, USA",ChIJ0fHZ4AoPsIkRvfxBCY7mCow,107 Linden Ave,36.7291913,-76.5924599,4,23434,OK,premise
ROOFTOP,"1531 31st Ave, San Francisco, CA 94122, USA",ChIJn7vER3iHhYARlT7PZNjXEu4,1531 31st Ave,37.7586282,-122.4899528,2,94122,OK,premise
ROOFTOP,"100 1st St, Los Altos, CA 94022, USA",ChIJBbwSKfKwj4ARLeEVhaosBGs,100 1st St 110,37.3805823,-122.1202221,2,94022,OK,premise
ROOFTOP,"2057 Bush St, San Francisco, CA 94115, USA",ChIJrbzZoriAhYARow6RBRlG4pU,2057 Bush St,37.787047,-122.430991,2,94115,OK,street_address
RANGE_INTERPOLATED,"2901 Illinois St, North Chicago, IL 60088, USA",Ei4yOTAxIElsbGlub2lzIFN0LCBOb3J0aCBDaGljYWdvLCBJTCA2MDA4OCwgVVNBIhsSGQoUChIJX0C2ArLsD4gRMTDjWo4_z5QQ1RY,2901 Illinois St,42.3052981,-87.8501377,6,60088,OK,street_address
ROOFTOP,"969G Edgewater Blvd #357, Foster City, CA 94404, USA",ChIJ6x0WHCyfj4ARgslL25TDCcY,969 Edgewater Blvd 357,37.5442094,-122.2705982,1,94404,OK,"establishment,point_of_interest"
ROOFTOP,"Three Embarcadero Center, San Francisco, CA 94111, USA",ChIJb8yBF2GAhYARy9Ne5nfwbX8,3 Embarcadero Ctr,37.7948167,-122.397348,1,94111,OK,premise
ROOFTOP,"101 Spear St, San Francisco, CA 94105, USA",ChIJOfuvU2SAhYARUT5sTWzNj8k,101 Spear St Grnd Flr,37.792549,-122.3930995,1,94105,OK,premise
ROOFTOP,"1043 Valencia St, San Francisco, CA 94110, USA",ChIJt6xhiz5-j4ARy8KJDv6WDAs,1043 Valencia St # 1,37.7562425,-122.4208978,1,94110,OK,street_address
ROOFTOP,"1330 Ocean Ave, Ocean City, NJ 08226, USA",ChIJDzGFjE2VwIkRKfH_gkz92JI,1330 Ocean Ave,39.2720915,-74.5811341,6,8226,OK,premise
ROOFTOP,"653 Union St, New Bedford, MA 02740, USA",ChIJnX83r5vj5IkRGo9kPMYKMmQ,653 Union St,41.6322633,-70.9464391,2,2740,OK,premise
ROOFTOP,"564 S Van Ness Ave, San Francisco, CA 94110, USA",ChIJt17zvCR-j4ARI07L07XOzhY,564 South Van Ness Ave,37.764117,-122.417549,2,94110,OK,street_address
ROOFTOP,"969 Market St, San Francisco, CA 94103, USA",ChIJG9V-rYWAhYARKbW5Nbqn9Ng,969 Market St,37.78264,-122.4093507,1,94103,OK,street_address
RANGE_INTERPOLATED,"2763 San Bruno Ave, San Francisco, CA 94134, USA",EjAyNzYzIFNhbiBCcnVubyBBdmUsIFNhbiBGcmFuY2lzY28sIENBIDk0MTM0LCBVU0EiGxIZChQKEgl_CeFY4n6PgBH-NmyTz_mRlhDLFQ,2763 San Bruno Ave,37.7269096,-122.4030406,2,94134,OK,street_address
ROOFTOP,"1300 Irving St, San Francisco, CA 94122, USA",ChIJdQtotGeHhYAR40CYW7Qi8wo,1300 Irving St #21,37.7640005,-122.4719779,1,94122,OK,premise
ROOFTOP,"865 Market St, San Francisco, CA 94103, USA",ChIJly3jCIaAhYARu4UDWaI9IeU,865 Market St Box A,37.7838682,-122.4069162,1,94103,OK,"establishment,food,point_of_interest,restaurant"
ROOFTOP,"310 Townsend St, San Francisco, CA 94107, USA",ChIJZd-cf9Z_j4ARoIQYTbzGRSI,310 Townsend St 204,37.7769445,-122.3956663,2,94107,OK,premise
RANGE_INTERPOLATED,"2257 Chestnut St, Philadelphia, PA 19103, USA",Ei0yMjU3IENoZXN0bnV0IFN0LCBQaGlsYWRlbHBoaWEsIFBBIDE5MTAzLCBVU0EiGxIZChQKEgkRbE7fN8bGiRGFMWbLG7TXLxDREQ,2257 Chestnut St,39.952874,-75.1779932,1,19103,OK,street_address
