business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,score,date,type,year,month
473,CAFFE GRECO,423 COLUMBUS AVE ,San Francisco,CA,94133,37.79886,-122.408204,14153976262,90.0,2018-04-09,routine,2018.0,4.0
62067,CAFFE LA STAZIONE,701 PENNSYLVANIA AVE #101A,San Francisco,CA,94107,37.757364,-122.39306599999999,14158122539,93.0,2018-02-16,routine,2018.0,2.0
88821,CAFFE MACARONI,59 COLUMBUS AVE ,San Francisco,CA,94111,,,14159569737,94.0,2017-04-14,routine,2017.0,4.0
66927,CAFFE MODA,160 07TH ST ,San Francisco,CA,94103,37.778468,-122.41002900000001,14152550628,98.0,2016-06-14,routine,2016.0,6.0
66927,CAFFE MODA,160 07TH ST ,San Francisco,CA,94103,37.778468,-122.41002900000001,14152550628,94.0,2017-05-23,routine,2017.0,5.0
66927,CAFFE MODA,160 07TH ST ,San Francisco,CA,94103,37.778468,-122.41002900000001,14152550628,94.0,2018-05-22,routine,2018.0,5.0
231,CAFFE PUCCINI,411 COLUMBUS AVE ,San Francisco,CA,94133,37.799087,-122.40848799999999,14159897033,88.0,2016-03-01,routine,2016.0,3.0
231,CAFFE PUCCINI,411 COLUMBUS AVE ,San Francisco,CA,94133,37.799087,-122.40848799999999,14159897033,90.0,2017-06-01,routine,2017.0,6.0
90482,CAFFE SAPORE,790 LOMBARD ST ,San Francisco,CA,94133,,,14154741222,,,,,
88091,CAFFE SPORT,574 GREEN ST ,San Francisco,CA,94133,,,14159811251,89.0,2018-01-26,routine,2018.0,1.0
496,CAFFE TRIESTE,601 VALLEJO ST ,San Francisco,CA,94133,37.798744,-122.407408,14159822605,91.0,2016-04-12,routine,2016.0,4.0
496,CAFFE TRIESTE,601 VALLEJO ST ,San Francisco,CA,94133,37.798744,-122.407408,14159822605,92.0,2017-10-16,routine,2017.0,10.0
2737,CAFFE' ROMA,885 BRYANT ST ,San Francisco,CA,94103,37.774677000000004,-122.404222,14152967662,90.0,2017-07-25,routine,2017.0,7.0
2737,CAFFE' ROMA,885 BRYANT ST ,San Francisco,CA,94103,37.774677000000004,-122.404222,14152967662,90.0,2018-04-23,routine,2018.0,4.0
12001,CAHEE'S CATERING,4801 03RD ST ,San Francisco,CA,,37.734734,-122.390599,,,,,,
68998,CAJUN HOUSE,308 05TH AVE ,San Francisco,CA,94118,37.7828,-122.463274,14153794678,81.0,2016-06-28,routine,2016.0,6.0
68998,CAJUN HOUSE,308 05TH AVE ,San Francisco,CA,94118,37.7828,-122.463274,14153794678,84.0,2017-03-28,routine,2017.0,3.0
66202,CAKE COQUETTE,1501 CORTLAND AVE ,San Francisco,CA,94110,37.739764,-122.409475,14152486840,100.0,2015-12-04,routine,2015.0,12.0
66202,CAKE COQUETTE,1501 CORTLAND AVE ,San Francisco,CA,94110,37.739764,-122.409475,14152486840,94.0,2016-10-27,routine,2016.0,10.0
7757,CAKE GALLERY,290 09TH ST ,San Francisco,CA,94103,37.768357,-122.41979199999999,14155660552,92.0,2017-01-31,routine,2017.0,1.0
7757,CAKE GALLERY,290 09TH ST ,San Francisco,CA,94103,37.768357,-122.41979199999999,14155660552,93.0,2018-02-13,routine,2018.0,2.0
68421,CAKO BAKERY,101 04TH ST STE. 9101,San Francisco,CA,94103,37.784548,-122.40418999999999,14154183677,92.0,2016-06-16,routine,2016.0,6.0
68421,CAKO BAKERY,101 04TH ST STE. 9101,San Francisco,CA,94103,37.784548,-122.40418999999999,14154183677,96.0,2016-12-21,routine,2016.0,12.0
68421,CAKO BAKERY,101 04TH ST STE. 9101,San Francisco,CA,94103,37.784548,-122.40418999999999,14154183677,92.0,2017-10-03,routine,2017.0,10.0
68421,CAKO BAKERY,101 04TH ST STE. 9101,San Francisco,CA,94103,37.784548,-122.40418999999999,14154183677,98.0,2018-05-07,routine,2018.0,5.0
68422,CAKO CREAMERY,101 04TH ST STE. 9130,San Francisco,CA,94103,37.784548,-122.40418999999999,14154047303,94.0,2016-06-16,routine,2016.0,6.0
68422,CAKO CREAMERY,101 04TH ST STE. 9130,San Francisco,CA,94103,37.784548,-122.40418999999999,14154047303,96.0,2016-12-21,routine,2016.0,12.0
68422,CAKO CREAMERY,101 04TH ST STE. 9130,San Francisco,CA,94103,37.784548,-122.40418999999999,14154047303,96.0,2017-10-03,routine,2017.0,10.0
68422,CAKO CREAMERY,101 04TH ST STE. 9130,San Francisco,CA,94103,37.784548,-122.40418999999999,14154047303,96.0,2018-05-07,routine,2018.0,5.0
4963,CAL MART SUPERMARKET,3585 CALIFORNIA ST ,San Francisco,CA,94118,37.786453,-122.452807,14152211818,83.0,2017-10-31,routine,2017.0,10.0
83998,CALA RESTAURANT,149 FELL ST ,San Francisco,CA,94102,,,14157442447,87.0,2016-04-29,routine,2016.0,4.0
83998,CALA RESTAURANT,149 FELL ST ,San Francisco,CA,94102,,,14157442447,91.0,2017-07-06,routine,2017.0,7.0
68219,CALABRIA BROS.,4763 MISSION ST ,San Francisco,CA,94112,37.722162,-122.436695,14156028549,98.0,2016-07-22,routine,2016.0,7.0
68219,CALABRIA BROS.,4763 MISSION ST ,San Francisco,CA,94112,37.722162,-122.436695,14156028549,94.0,2017-02-02,routine,2017.0,2.0
68219,CALABRIA BROS.,4763 MISSION ST ,San Francisco,CA,94112,37.722162,-122.436695,14156028549,96.0,2018-02-12,routine,2018.0,2.0
79661,"CALIBUR, INC.",68 WEST PORTAL AVE ,San Francisco,CA,94127,,,14157705799,94.0,2016-06-02,routine,2016.0,6.0
79661,"CALIBUR, INC.",68 WEST PORTAL AVE ,San Francisco,CA,94127,,,14157705799,100.0,2017-12-06,routine,2017.0,12.0
65267,CALIF PACIFIC MEDICAL CTR -  KITCHEN,3700 CALIFORNIA ST ,San Francisco,CA,94118,37.786145,-122.455913,14156006000,94.0,2016-01-22,routine,2016.0,1.0
65267,CALIF PACIFIC MEDICAL CTR -  KITCHEN,3700 CALIFORNIA ST ,San Francisco,CA,94118,37.786145,-122.455913,14156006000,92.0,2016-12-06,routine,2016.0,12.0
65267,CALIF PACIFIC MEDICAL CTR -  KITCHEN,3700 CALIFORNIA ST ,San Francisco,CA,94118,37.786145,-122.455913,14156006000,92.0,2018-05-23,routine,2018.0,5.0
5605,CALIF PACIFIC MEDICAL CTR - CART,2333 BUCHANAN ST ,San Francisco,CA,94115,37.791426,-122.43103899999998,14159233221,100.0,2015-09-14,routine,2015.0,9.0
5605,CALIF PACIFIC MEDICAL CTR - CART,2333 BUCHANAN ST ,San Francisco,CA,94115,37.791426,-122.43103899999998,14159233221,100.0,2016-10-05,routine,2016.0,10.0
5605,CALIF PACIFIC MEDICAL CTR - CART,2333 BUCHANAN ST ,San Francisco,CA,94115,37.791426,-122.43103899999998,14159233221,98.0,2017-07-21,routine,2017.0,7.0
5605,CALIF PACIFIC MEDICAL CTR - CART,2333 BUCHANAN ST ,San Francisco,CA,94115,37.791426,-122.43103899999998,14159233221,100.0,2018-05-16,routine,2018.0,5.0
82145,CALIFORNIA BAKERY,77 MCALLISTER ST ,San Francisco,CA,94102,,,14157608357,85.0,2016-06-06,routine,2016.0,6.0
82145,CALIFORNIA BAKERY,77 MCALLISTER ST ,San Francisco,CA,94102,,,14157608357,74.0,2017-04-03,routine,2017.0,4.0
82145,CALIFORNIA BAKERY,77 MCALLISTER ST ,San Francisco,CA,94102,,,14157608357,86.0,2017-12-12,routine,2017.0,12.0
62064,CALIFORNIA GROCERY,123 EDDY ST,San Francisco,CA,94102,37.784303,-122.40964699999999,14154448608,75.0,2016-04-11,routine,2016.0,4.0
62064,CALIFORNIA GROCERY,123 EDDY ST,San Francisco,CA,94102,37.784303,-122.40964699999999,14154448608,86.0,2016-08-19,routine,2016.0,8.0
62064,CALIFORNIA GROCERY,123 EDDY ST,San Francisco,CA,94102,37.784303,-122.40964699999999,14154448608,92.0,2017-10-16,routine,2017.0,10.0
62064,CALIFORNIA GROCERY,123 EDDY ST,San Francisco,CA,94102,37.784303,-122.40964699999999,14154448608,94.0,2018-06-27,routine,2018.0,6.0
5606,CALIFORNIA PACIFIC MEDICAL CENTER,45 CASTRO ST ,San Francisco,CA,94114,37.768921999999996,-122.435736,14155656107,100.0,2015-09-14,routine,2015.0,9.0
5606,CALIFORNIA PACIFIC MEDICAL CENTER,45 CASTRO ST ,San Francisco,CA,94114,37.768921999999996,-122.435736,14155656107,94.0,2017-07-07,routine,2017.0,7.0
65270,CALIFORNIA PACIFIC MEDICAL CENTER - CAFE,2333 BUCHANAN ST 1ST FLOOR,San Francisco,CA,94115,37.791426,-122.43103899999998,14156006000,94.0,2016-06-03,routine,2016.0,6.0
65270,CALIFORNIA PACIFIC MEDICAL CENTER - CAFE,2333 BUCHANAN ST 1ST FLOOR,San Francisco,CA,94115,37.791426,-122.43103899999998,14156006000,93.0,2017-02-15,routine,2017.0,2.0
65270,CALIFORNIA PACIFIC MEDICAL CENTER - CAFE,2333 BUCHANAN ST 1ST FLOOR,San Francisco,CA,94115,37.791426,-122.43103899999998,14156006000,96.0,2018-05-16,routine,2018.0,5.0
65271,CALIFORNIA PACIFIC MEDICAL CTR - HOSPITAL KITCHEN,2333 BUCHANAN ST LEVEL A,San Francisco,CA,94120,37.791426,-122.43103899999998,14156006000,89.0,2016-10-05,routine,2016.0,10.0
65271,CALIFORNIA PACIFIC MEDICAL CTR - HOSPITAL KITCHEN,2333 BUCHANAN ST LEVEL A,San Francisco,CA,94120,37.791426,-122.43103899999998,14156006000,94.0,2018-05-16,routine,2018.0,5.0
33467,"CALIFORNIA PIZZA KITCHEN, INC.",53 03RD ST  ,San Francisco,CA,94103,37.78678,-122.40253500000001,14153425000,90.0,2017-03-20,routine,2017.0,3.0
33467,"CALIFORNIA PIZZA KITCHEN, INC.",53 03RD ST  ,San Francisco,CA,94103,37.78678,-122.40253500000001,14153425000,94.0,2018-01-03,routine,2018.0,1.0
62777,CALIFORNIA SHELL,2501 CALIFORNIA ST,San Francisco,CA,94115,37.788652,-122.43552700000001,14153640883,,,,,
625,CALIFORNIA TENNIS CLUB,1770 SCOTT ST ,San Francisco,CA,94115,37.786463,-122.437657,14153463611,90.0,2016-09-21,routine,2016.0,9.0
625,CALIFORNIA TENNIS CLUB,1770 SCOTT ST ,San Francisco,CA,94115,37.786463,-122.437657,14153463611,88.0,2018-03-16,routine,2018.0,3.0
13226,CALIFORNIA WINE MERCHANT,2113 CHESTNUT ST,San Francisco,CA,94123,37.800534000000006,-122.438217,14155670646,98.0,2016-04-15,routine,2016.0,4.0
13226,CALIFORNIA WINE MERCHANT,2113 CHESTNUT ST,San Francisco,CA,94123,37.800534000000006,-122.438217,14155670646,98.0,2017-12-28,routine,2017.0,12.0
81164,CALIFORNIOS,3115 22ND ST ,San Francisco,CA,94110,,,14157570994,98.0,2016-02-04,routine,2016.0,2.0
81164,CALIFORNIOS,3115 22ND ST ,San Francisco,CA,94110,,,14157570994,100.0,2016-09-09,routine,2016.0,9.0
81164,CALIFORNIOS,3115 22ND ST ,San Francisco,CA,94110,,,14157570994,94.0,2017-10-03,routine,2017.0,10.0
89749,CALLE-11,1501 FOLSOM ST ,San Francisco,CA,94103,,,14157862940,94.0,2017-01-24,routine,2017.0,1.0
89749,CALLE-11,1501 FOLSOM ST ,San Francisco,CA,94103,,,14157862940,96.0,2018-04-10,routine,2018.0,4.0
429,CALZONE'S,430 COLUMBUS AVE ,San Francisco,CA,94133,37.798965,-122.408204,14153973600,87.0,2016-06-02,routine,2016.0,6.0
66901,CAMP,4014 GEARY BLVD ,San Francisco,CA,94118,37.781197999999996,-122.462511,14153796414,86.0,2016-10-26,routine,2016.0,10.0
34222,"CAMPTON PLACE SF, A TAJ HOTEL-EMPLOYEE CAFETERIA",340 STOCKTON ST,San Francisco,CA,94108,37.789128000000005,-122.406847,14157815555,92.0,2016-07-20,routine,2016.0,7.0
34222,"CAMPTON PLACE SF, A TAJ HOTEL-EMPLOYEE CAFETERIA",340 STOCKTON ST,San Francisco,CA,94108,37.789128000000005,-122.406847,14157815555,94.0,2018-05-01,routine,2018.0,5.0
34221,"CAMPTON PLACE SF, A TAJ HOTEL-RESTAURANT",340 STOCKTON ST,San Francisco,CA,94108,37.789128000000005,-122.406847,14157815555,90.0,2016-07-20,routine,2016.0,7.0
34221,"CAMPTON PLACE SF, A TAJ HOTEL-RESTAURANT",340 STOCKTON ST,San Francisco,CA,94108,37.789128000000005,-122.406847,14157815555,89.0,2018-05-01,routine,2018.0,5.0
83779,CAN THO COFFEE SHOP,411 ELLIS ST ,San Francisco,CA,94102,,,14156857608,85.0,2016-02-26,routine,2016.0,2.0
83779,CAN THO COFFEE SHOP,411 ELLIS ST ,San Francisco,CA,94102,,,14156857608,92.0,2016-08-15,routine,2016.0,8.0
83779,CAN THO COFFEE SHOP,411 ELLIS ST ,San Francisco,CA,94102,,,14156857608,92.0,2017-09-14,routine,2017.0,9.0
64501,CANCHOLA'S BAR,3775 MISSION ST ,San Francisco,CA,94110,37.736323,-122.42428000000001,14156482909,96.0,2015-12-04,routine,2015.0,12.0
64501,CANCHOLA'S BAR,3775 MISSION ST ,San Francisco,CA,94110,37.736323,-122.42428000000001,14156482909,89.0,2016-08-31,routine,2016.0,8.0
64501,CANCHOLA'S BAR,3775 MISSION ST ,San Francisco,CA,94110,37.736323,-122.42428000000001,14156482909,89.0,2017-05-01,routine,2017.0,5.0
64501,CANCHOLA'S BAR,3775 MISSION ST ,San Francisco,CA,94110,37.736323,-122.42428000000001,14156482909,79.0,2017-11-16,routine,2017.0,11.0
92427,CANDI ME,"3520 20TH ST., SUITE 1",San Francisco,CA,94110,,,14154056771,92.0,2017-11-30,routine,2017.0,11.0
92427,CANDI ME,"3520 20TH ST., SUITE 1",San Francisco,CA,94110,,,14154056771,92.0,2018-07-25,routine,2018.0,7.0
82560,CANDICAKE,2124 FOLSOM ST ,San Francisco,CA,94110,,,14153209068,,,,,
66394,CANELA,2272 MARKET ST ,San Francisco,CA,94114,,,14153361161,92.0,2018-03-08,routine,2018.0,3.0
58675,CANON KIP COMMUNITY HOUSE SENIOR CENTER,705 NATOMA ST ,San Francisco,CA,,37.776537,-122.41218799999999,14154873747,87.0,2015-08-21,routine,2015.0,8.0
58675,CANON KIP COMMUNITY HOUSE SENIOR CENTER,705 NATOMA ST ,San Francisco,CA,,37.776537,-122.41218799999999,14154873747,87.0,2017-11-28,routine,2017.0,11.0
58675,CANON KIP COMMUNITY HOUSE SENIOR CENTER,705 NATOMA ST ,San Francisco,CA,,37.776537,-122.41218799999999,14154873747,85.0,2018-03-30,routine,2018.0,3.0
95684,CANOPY,595 PACIFIC AVE ,San Francisco,CA,95133,,,14156043330,92.0,2018-07-20,routine,2018.0,7.0
65392,CANTATA COFFEE SHOP,1708 HAIGHT ST,San Francisco,CA,94117,37.769616,-122.45036599999999,14152215555,94.0,2015-10-21,routine,2015.0,10.0
65392,CANTATA COFFEE SHOP,1708 HAIGHT ST,San Francisco,CA,94117,37.769616,-122.45036599999999,14152215555,100.0,2017-02-07,routine,2017.0,2.0
65392,CANTATA COFFEE SHOP,1708 HAIGHT ST,San Francisco,CA,94117,37.769616,-122.45036599999999,14152215555,94.0,2018-05-08,routine,2018.0,5.0
11967,CANTEEN VENDING COMPANY,VARIOUS LOCATIONS,San Francisco,CA,,,,14159798170,,,,,
76436,CANTINA VERDE,388 MARKET ST #104,San Francisco,CA,94111,,,14152357567,80.0,2016-05-18,routine,2016.0,5.0
76436,CANTINA VERDE,388 MARKET ST #104,San Francisco,CA,94111,,,14152357567,91.0,2017-08-02,routine,2017.0,8.0
4782,CANTON DIM SUM HOUSE,655 FOLSOM ST ,San Francisco,CA,94107,37.784557,-122.39793200000001,14152086866,90.0,2016-08-18,routine,2016.0,8.0
4782,CANTON DIM SUM HOUSE,655 FOLSOM ST ,San Francisco,CA,94107,37.784557,-122.39793200000001,14152086866,77.0,2018-02-08,routine,2018.0,2.0
3456,"CANTON DIM SUM HOUSE, INC.",655 FOLSOM ST ,San Francisco,CA,94107,37.784557,-122.39793200000001,14157818549,73.0,2016-08-18,routine,2016.0,8.0
3456,"CANTON DIM SUM HOUSE, INC.",655 FOLSOM ST ,San Francisco,CA,94107,37.784557,-122.39793200000001,14157818549,71.0,2018-02-08,routine,2018.0,2.0
22606,CANYON MARKET,2815 DIAMOND ST ,San Francisco,CA,94131,37.734072,-122.433948,14155869999,79.0,2016-04-14,routine,2016.0,4.0
22606,CANYON MARKET,2815 DIAMOND ST ,San Francisco,CA,94131,37.734072,-122.433948,14155869999,90.0,2017-03-08,routine,2017.0,3.0
22606,CANYON MARKET,2815 DIAMOND ST ,San Francisco,CA,94131,37.734072,-122.433948,14155869999,92.0,2018-05-31,routine,2018.0,5.0
1784,CAPANNINA,1809 UNION ST ,San Francisco,CA,94123,37.797855,-122.429064,14154098001,100.0,2017-05-12,routine,2017.0,5.0
1784,CAPANNINA,1809 UNION ST ,San Francisco,CA,94123,37.797855,-122.429064,14154098001,90.0,2017-11-07,routine,2017.0,11.0
1784,CAPANNINA,1809 UNION ST ,San Francisco,CA,94123,37.797855,-122.429064,14154098001,90.0,2018-07-23,routine,2018.0,7.0
92950,CAPAY MILLS,1 FERRY PLAZA  ,San Francisco,CA,94111,,,14156835687,,,,,
76784,CAPITAL RESTAURANT,839 CLAY  ,San Francisco,CA,,,,14153976268,84.0,2015-08-07,routine,2015.0,8.0
76784,CAPITAL RESTAURANT,839 CLAY  ,San Francisco,CA,,,,14153976268,75.0,2017-11-29,routine,2017.0,11.0
68321,CAPO'S,641 VALLEJO ST,San Francisco,CA,94133,,,,77.0,2016-04-07,routine,2016.0,4.0
68321,CAPO'S,641 VALLEJO ST,San Francisco,CA,94133,,,,84.0,2017-11-08,routine,2017.0,11.0
69978,CAPT. EDDIE RICKENBACKER'S,133 02ND ST ,San Francisco,CA,94105,37.787628999999995,-122.399216,,89.0,2017-02-28,routine,2017.0,2.0
69978,CAPT. EDDIE RICKENBACKER'S,133 02ND ST ,San Francisco,CA,94105,37.787628999999995,-122.399216,,90.0,2018-01-26,routine,2018.0,1.0
96719,CAPTAIN KONA CAFE,393 WEST PORTAL AVE ,San Francisco,CA,94127,,,14157849590,,,,,
65873,CAPURRO'S,498 JEFFERSON ST ,San Francisco,CA,94109,37.807649,-122.420744,14157719371,83.0,2016-08-15,routine,2016.0,8.0
65873,CAPURRO'S,498 JEFFERSON ST ,San Francisco,CA,94109,37.807649,-122.420744,14157719371,91.0,2017-12-08,routine,2017.0,12.0
33448,"CARAMBA, INC",78 02ND ST ,San Francisco,CA,94105,37.788297,-122.40021899999999,14155438226,92.0,2017-03-08,routine,2017.0,3.0
83423,CARBON GRILL,852 CLEMENT ST ,San Francisco,CA,94118,,,14155290258,75.0,2017-03-28,routine,2017.0,3.0
83423,CARBON GRILL,852 CLEMENT ST ,San Francisco,CA,94118,,,14155290258,72.0,2018-06-12,routine,2018.0,6.0
93484,CARDONA'S FOOD TRUCK,2430 WHIPPLE RD ,San Francisco,CA,94544,,,14153365990,,,,,
77515,CARIBBEAN SPICES,428 11TH ST ,San Francisco,CA,94103,,,14152992680,94.0,2016-08-03,routine,2016.0,8.0
77515,CARIBBEAN SPICES,428 11TH ST ,San Francisco,CA,94103,,,14152992680,96.0,2017-04-26,routine,2017.0,4.0
2094,CARL'S JUNIOR,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,37.783658,-122.40856799999999,14153401128,94.0,2016-04-04,routine,2016.0,4.0
2094,CARL'S JUNIOR,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,37.783658,-122.40856799999999,14153401128,96.0,2016-10-04,routine,2016.0,10.0
2094,CARL'S JUNIOR,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,37.783658,-122.40856799999999,14153401128,96.0,2017-10-13,routine,2017.0,10.0
2094,CARL'S JUNIOR,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,37.783658,-122.40856799999999,14153401128,100.0,2018-05-22,routine,2018.0,5.0
38330,CARLIN'S CORNER,298 VALENCIA ST ,San Francisco,CA,94103,37.768168,-122.42225,14153175287,88.0,2016-02-17,routine,2016.0,2.0
38330,CARLIN'S CORNER,298 VALENCIA ST ,San Francisco,CA,94103,37.768168,-122.42225,14153175287,92.0,2016-10-12,routine,2016.0,10.0
38330,CARLIN'S CORNER,298 VALENCIA ST ,San Francisco,CA,94103,37.768168,-122.42225,14153175287,94.0,2017-11-20,routine,2017.0,11.0
38330,CARLIN'S CORNER,298 VALENCIA ST ,San Francisco,CA,94103,37.768168,-122.42225,14153175287,94.0,2018-06-25,routine,2018.0,6.0
69012,CARMEL PIZZA COMPANY,2826 JONES ST ,San Francisco,CA,,37.807673,-122.417266,,90.0,2017-07-11,routine,2017.0,7.0
65396,CARMELINA'S CAFE,1855 FOLSOM ST ,San Francisco,CA,94103,37.767664,-122.415456,14155024332,87.0,2017-01-06,routine,2017.0,1.0
65396,CARMELINA'S CAFE,1855 FOLSOM ST ,San Francisco,CA,94103,37.767664,-122.415456,14155024332,89.0,2017-10-30,routine,2017.0,10.0
65396,CARMELINA'S CAFE,1855 FOLSOM ST ,San Francisco,CA,94103,37.767664,-122.415456,14155024332,92.0,2018-06-20,routine,2018.0,6.0
81134,CARMELINA'S TAQUERIA,500 PARNASSUS AVE ,San Francisco,CA,94143,,,14155021121,90.0,2015-09-14,routine,2015.0,9.0
81134,CARMELINA'S TAQUERIA,500 PARNASSUS AVE ,San Francisco,CA,94143,,,14155021121,96.0,2017-11-09,routine,2017.0,11.0
5870,CARMICHAEL ELEMENTARY SCHOOL,55 SHERMAN ST ,San Francisco,CA,94103,37.776948,-122.406342,14152416294,91.0,2015-09-28,routine,2015.0,9.0
5870,CARMICHAEL ELEMENTARY SCHOOL,55 SHERMAN ST ,San Francisco,CA,94103,37.776948,-122.406342,14152416294,91.0,2016-09-16,routine,2016.0,9.0
5870,CARMICHAEL ELEMENTARY SCHOOL,55 SHERMAN ST ,San Francisco,CA,94103,37.776948,-122.406342,14152416294,94.0,2017-09-05,routine,2017.0,9.0
5870,CARMICHAEL ELEMENTARY SCHOOL,55 SHERMAN ST ,San Francisco,CA,94103,37.776948,-122.406342,14152416294,100.0,2018-02-09,routine,2018.0,2.0
33379,CAROUSEL/SEA LION CART,1  ZOO RD,San Francisco,CA,94132,37.73017,-122.50253500000001,14157537228,100.0,2015-08-19,routine,2015.0,8.0
33379,CAROUSEL/SEA LION CART,1  ZOO RD,San Francisco,CA,94132,37.73017,-122.50253500000001,14157537228,81.0,2017-08-15,routine,2017.0,8.0
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE AVE ,San Francisco,CA,94124,37.732408,-122.38639099999999,14153301540,100.0,2015-09-14,routine,2015.0,9.0
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE AVE ,San Francisco,CA,94124,37.732408,-122.38639099999999,14153301540,100.0,2016-04-15,routine,2016.0,4.0
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE AVE ,San Francisco,CA,94124,37.732408,-122.38639099999999,14153301540,96.0,2016-09-06,routine,2016.0,9.0
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE AVE ,San Francisco,CA,94124,37.732408,-122.38639099999999,14153301540,100.0,2017-02-07,routine,2017.0,2.0
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE AVE ,San Francisco,CA,94124,37.732408,-122.38639099999999,14153301540,100.0,2017-09-08,routine,2017.0,9.0
5852,CARVER ELEMENTARY SCHOOL,1360 OAKDALE AVE ,San Francisco,CA,94124,37.732408,-122.38639099999999,14153301540,100.0,2018-02-23,routine,2018.0,2.0
94848,CASA DE LA CONDESA RESTAURANT,2763 MISSION ST ,San Francisco,CA,94110,,,14155833270,89.0,2018-05-10,routine,2018.0,5.0
37918,CASA GUADALUPE #2,2909 MISSION ST ,San Francisco,CA,94110,37.750424,-122.418246,14156428355,92.0,2017-01-18,routine,2017.0,1.0
37918,CASA GUADALUPE #2,2909 MISSION ST ,San Francisco,CA,94110,37.750424,-122.418246,14156428355,90.0,2018-01-02,routine,2018.0,1.0
33700,CASA GUADALUPE #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,14158715145,90.0,2016-04-12,routine,2016.0,4.0
33700,CASA GUADALUPE #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,14158715145,94.0,2016-10-18,routine,2016.0,10.0
33700,CASA GUADALUPE #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,14158715145,88.0,2017-10-18,routine,2017.0,10.0
33700,CASA GUADALUPE #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,14158715145,87.0,2018-06-14,routine,2018.0,6.0
7243,CASA LUCAS #3,4555 MISSION ST ,San Francisco,CA,94112,37.725432,-122.43421599999999,14157429656,87.0,2016-06-06,routine,2016.0,6.0
7243,CASA LUCAS #3,4555 MISSION ST ,San Francisco,CA,94112,37.725432,-122.43421599999999,14157429656,83.0,2016-11-21,routine,2016.0,11.0
7243,CASA LUCAS #3,4555 MISSION ST ,San Francisco,CA,94112,37.725432,-122.43421599999999,14157429656,82.0,2017-11-28,routine,2017.0,11.0
95366,CASA LUCAS MKT,2934 24TH ST ,San Francisco,CA,94110,,,14158264334,88.0,2018-04-12,routine,2018.0,4.0
81187,CASA MAYAH RESTAURANT,294 TURK ST ,San Francisco,CA,94102,,,14159313500,72.0,2016-05-09,routine,2016.0,5.0
81187,CASA MAYAH RESTAURANT,294 TURK ST ,San Francisco,CA,94102,,,14159313500,73.0,2017-04-18,routine,2017.0,4.0
81187,CASA MAYAH RESTAURANT,294 TURK ST ,San Francisco,CA,94102,,,14159313500,81.0,2017-12-12,routine,2017.0,12.0
2759,CASA MEXICANA,180 CHURCH  ,San Francisco,CA,94114,37.768127,-122.429024,14158072771,88.0,2015-11-12,routine,2015.0,11.0
2759,CASA MEXICANA,180 CHURCH  ,San Francisco,CA,94114,37.768127,-122.429024,14158072771,88.0,2017-01-03,routine,2017.0,1.0
2759,CASA MEXICANA,180 CHURCH  ,San Francisco,CA,94114,37.768127,-122.429024,14158072771,84.0,2018-05-16,routine,2018.0,5.0
1631,CASA MEXICANA RESTAURANT,3917 24TH ST ,San Francisco,CA,94114,37.751513,-122.43017900000001,14156480477,83.0,2016-02-26,routine,2016.0,2.0
1631,CASA MEXICANA RESTAURANT,3917 24TH ST ,San Francisco,CA,94114,37.751513,-122.43017900000001,14156480477,77.0,2016-09-06,routine,2016.0,9.0
1631,CASA MEXICANA RESTAURANT,3917 24TH ST ,San Francisco,CA,94114,37.751513,-122.43017900000001,14156480477,77.0,2017-07-26,routine,2017.0,7.0
1631,CASA MEXICANA RESTAURANT,3917 24TH ST ,San Francisco,CA,94114,37.751513,-122.43017900000001,14156480477,80.0,2018-04-18,routine,2018.0,4.0
7678,CASA THAI MARKET,3020 16TH ST ,San Francisco,CA,94103,37.765049,-122.42012199999999,14154313562,73.0,2016-07-25,routine,2016.0,7.0
7678,CASA THAI MARKET,3020 16TH ST ,San Francisco,CA,94103,37.765049,-122.42012199999999,14154313562,90.0,2017-02-16,routine,2017.0,2.0
7678,CASA THAI MARKET,3020 16TH ST ,San Francisco,CA,94103,37.765049,-122.42012199999999,14154313562,83.0,2018-02-12,routine,2018.0,2.0
91209,CASABLANCA, OFF THE GRID  ,San Francisco,CA,94123,,,14154542201,,,,,
66817,CASEY'S PIZZA, OFF THE GRID  ,San Francisco,CA,,,,14153361368,98.0,2016-02-24,routine,2016.0,2.0
91455,CASEY'S PIZZA,1170 4TH STREET,San Francisco,CA,94158,,,14153361368,,,,,
68493,CASSAVA,3519 BALBOA ST ,San Francisco,CA,94121,37.775705,-122.496453,14156408990,92.0,2015-11-09,routine,2015.0,11.0
