location_id,ownership_name,business_name,category,lic_code,street_address,State,City,zipcode,business_start_date,business_end_date,neighborhoods,business_location,supervisor_district,Lifespan,formatted_address,google_place_id,latitude,longitude,formatted_name,business_id,name,score,year
0363228-01-001,New Castillito Inc,New Castillito Inc,Food Services,Multiple,2092 Mission St,CA,San Francisco,94110.0,01/01/2003,,Mission,"2092 MISSION ST
San Francisco, CA 94110
(37.763523, -122.419537)",9.0,,"2092 Mission St, San Francisco, CA 94110, USA",ChIJXdgVQCN-j4ARiIYIb0kyt7A,37.7636052,-122.41983770000002,new,2447,NEW CASTILLITO INC.,92.0,2016.0
0363228-01-001,New Castillito Inc,New Castillito Inc,Food Services,Multiple,2092 Mission St,CA,San Francisco,94110.0,01/01/2003,,Mission,"2092 MISSION ST
San Francisco, CA 94110
(37.763523, -122.419537)",9.0,,"2092 Mission St, San Francisco, CA 94110, USA",ChIJXdgVQCN-j4ARiIYIb0kyt7A,37.7636052,-122.41983770000002,new,2447,NEW CASTILLITO INC.,96.0,2017.0
0363228-01-001,New Castillito Inc,New Castillito Inc,Food Services,Multiple,2092 Mission St,CA,San Francisco,94110.0,01/01/2003,,Mission,"2092 MISSION ST
San Francisco, CA 94110
(37.763523, -122.419537)",9.0,,"2092 Mission St, San Francisco, CA 94110, USA",ChIJXdgVQCN-j4ARiIYIb0kyt7A,37.7636052,-122.41983770000002,new,2447,NEW CASTILLITO INC.,100.0,2015.0
0363228-01-001,New Castillito Inc,New Castillito Inc,Food Services,Multiple,2092 Mission St,CA,San Francisco,94110.0,01/01/2003,,Mission,"2092 MISSION ST
San Francisco, CA 94110
(37.763523, -122.419537)",9.0,,"2092 Mission St, San Francisco, CA 94110, USA",ChIJXdgVQCN-j4ARiIYIb0kyt7A,37.7636052,-122.41983770000002,new,2447,NEW CASTILLITO INC.,90.0,2018.0
0363388-01-001,Kim Jae S,Okoze Sushi,Food Services,"Restaurant 1,000 - 2,000 Sqft",1207 Union St,CA,San Francisco,94109.0,02/05/2003,,Russian Hill,"1207 UNION ST
San Francisco, CA 94109
(37.799178, -122.419328)",3.0,,"1207 Union St, Alameda, CA 94501, USA",ChIJl1nQ4MiGj4ARogQ8HwpYFYE,37.768263,-122.25656299999999,okoze,2469,OKOZE SUSHI,98.0,2018.0
0363388-01-001,Kim Jae S,Okoze Sushi,Food Services,"Restaurant 1,000 - 2,000 Sqft",1207 Union St,CA,San Francisco,94109.0,02/05/2003,,Russian Hill,"1207 UNION ST
San Francisco, CA 94109
(37.799178, -122.419328)",3.0,,"1207 Union St, Alameda, CA 94501, USA",ChIJl1nQ4MiGj4ARogQ8HwpYFYE,37.768263,-122.25656299999999,okoze,2469,OKOZE SUSHI,98.0,2016.0
0112099-02-001,Lee Jong M & Janet B,Moulin Cafe,Food Services,"Restaurant Less Than 1,000 Sqft",887 Geary St,CA,San Francisco,94109.0,04/28/1978,,Tenderloin,"887 GEARY ST
San Francisco, CA 94109
(37.786159, -122.417674)",6.0,,"887 Geary St, San Francisco, CA 94109, USA",ChIJDVhIT5GAhYAR7dLf-Y35RM0,37.78603530000001,-122.4177804,moulin,302,MOULIN ROUGE,96.0,2018.0
0112099-02-001,Lee Jong M & Janet B,Moulin Cafe,Food Services,"Restaurant Less Than 1,000 Sqft",887 Geary St,CA,San Francisco,94109.0,04/28/1978,,Tenderloin,"887 GEARY ST
San Francisco, CA 94109
(37.786159, -122.417674)",6.0,,"887 Geary St, San Francisco, CA 94109, USA",ChIJDVhIT5GAhYAR7dLf-Y35RM0,37.78603530000001,-122.4177804,moulin,302,MOULIN ROUGE,89.0,2016.0
0112099-02-001,Lee Jong M & Janet B,Moulin Cafe,Food Services,"Restaurant Less Than 1,000 Sqft",887 Geary St,CA,San Francisco,94109.0,04/28/1978,,Tenderloin,"887 GEARY ST
San Francisco, CA 94109
(37.786159, -122.417674)",6.0,,"887 Geary St, San Francisco, CA 94109, USA",ChIJDVhIT5GAhYAR7dLf-Y35RM0,37.78603530000001,-122.4177804,moulin,302,MOULIN ROUGE,94.0,2018.0
0112099-02-001,Lee Jong M & Janet B,Moulin Cafe,Food Services,"Restaurant Less Than 1,000 Sqft",887 Geary St,CA,San Francisco,94109.0,04/28/1978,,Tenderloin,"887 GEARY ST
San Francisco, CA 94109
(37.786159, -122.417674)",6.0,,"887 Geary St, San Francisco, CA 94109, USA",ChIJDVhIT5GAhYAR7dLf-Y35RM0,37.78603530000001,-122.4177804,moulin,302,MOULIN ROUGE,81.0,2017.0
0361338-01-001,Hoang Hanna,Hai's Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",227 Hyde St,CA,San Francisco,94102.0,11/16/2002,,Tenderloin,"227 HYDE ST
San Francisco, CA 94102
(37.78302, -122.415796)",6.0,,"227 Hyde St, San Francisco, CA 94102, USA",ChIJucJ6hJCAhYAR9oN6xj8dopA,37.7830089,-122.41591909999998,hai's,2559,HAI'S RESTAURANT,90.0,2016.0
0361338-01-001,Hoang Hanna,Hai's Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",227 Hyde St,CA,San Francisco,94102.0,11/16/2002,,Tenderloin,"227 HYDE ST
San Francisco, CA 94102
(37.78302, -122.415796)",6.0,,"227 Hyde St, San Francisco, CA 94102, USA",ChIJucJ6hJCAhYAR9oN6xj8dopA,37.7830089,-122.41591909999998,hai's,2559,HAI'S RESTAURANT,90.0,2018.0
0361338-01-001,Hoang Hanna,Hai's Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",227 Hyde St,CA,San Francisco,94102.0,11/16/2002,,Tenderloin,"227 HYDE ST
San Francisco, CA 94102
(37.78302, -122.415796)",6.0,,"227 Hyde St, San Francisco, CA 94102, USA",ChIJucJ6hJCAhYAR9oN6xj8dopA,37.7830089,-122.41591909999998,hai's,2559,HAI'S RESTAURANT,94.0,2017.0
0364643-06-001,Sodexo America Llc,Academy Of Arts Univ,Food Services,Multiple,1055 Pine St,CA,San Francisco,94109.0,11/18/2002,,Nob Hill,"1055 PINE ST
San Francisco, CA 94109
(37.790564, -122.413156)",3.0,,"1055 Pine St, Nashville, TN 37203, USA",ChIJN69wBotmZIgRhKQ0TOjBkig,36.1527093,-86.7820727,academy,2929,ACADEMY OF ARTS UNIVERSITY,94.0,2016.0
0364643-06-001,Sodexo America Llc,Academy Of Arts Univ,Food Services,Multiple,1055 Pine St,CA,San Francisco,94109.0,11/18/2002,,Nob Hill,"1055 PINE ST
San Francisco, CA 94109
(37.790564, -122.413156)",3.0,,"1055 Pine St, Nashville, TN 37203, USA",ChIJN69wBotmZIgRhKQ0TOjBkig,36.1527093,-86.7820727,academy,2929,ACADEMY OF ARTS UNIVERSITY,98.0,2018.0
0365014-01-001,Clement Investment Llc,Clement Bbq Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",617 Clement St,CA,San Francisco,94118.0,03/21/2003,,Inner Richmond,"617 CLEMENT ST
San Francisco, CA 94118
(37.782891, -122.465899)",1.0,,"617 Clement St, San Francisco, CA 94118, USA",ChIJpb6ENzyHhYARsxKzUfE2ElU,37.782688799999995,-122.46585290000002,clement,1617,CLEMENT BBQ RESTAURANT,69.0,2017.0
0365014-01-001,Clement Investment Llc,Clement Bbq Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",617 Clement St,CA,San Francisco,94118.0,03/21/2003,,Inner Richmond,"617 CLEMENT ST
San Francisco, CA 94118
(37.782891, -122.465899)",1.0,,"617 Clement St, San Francisco, CA 94118, USA",ChIJpb6ENzyHhYARsxKzUfE2ElU,37.782688799999995,-122.46585290000002,clement,1617,CLEMENT BBQ RESTAURANT,71.0,2018.0
0365014-01-001,Clement Investment Llc,Clement Bbq Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",617 Clement St,CA,San Francisco,94118.0,03/21/2003,,Inner Richmond,"617 CLEMENT ST
San Francisco, CA 94118
(37.782891, -122.465899)",1.0,,"617 Clement St, San Francisco, CA 94118, USA",ChIJpb6ENzyHhYARsxKzUfE2ElU,37.782688799999995,-122.46585290000002,clement,1617,CLEMENT BBQ RESTAURANT,77.0,2016.0
0365333-02-001,Amornrit S Chitklaew Sirirat,Sri Thai Cuisine,Food Services,"Restaurant 1,000 - 2,000 Sqft",4621 Lincoln Wy,CA,San Francisco,94122.0,04/01/2003,,Sunset/Parkside,"4621 LINCOLN WY
San Francisco, CA 94122
(37.764064, -122.507777)",4.0,,"4621 Lincoln Way, San Francisco, CA 94122, USA",ChIJiUZOHpaHhYARlfABhVV-57A,37.763910700000004,-122.50781409999998,sri,1991,SRI THAI CUISINE,91.0,2016.0
0365333-02-001,Amornrit S Chitklaew Sirirat,Sri Thai Cuisine,Food Services,"Restaurant 1,000 - 2,000 Sqft",4621 Lincoln Wy,CA,San Francisco,94122.0,04/01/2003,,Sunset/Parkside,"4621 LINCOLN WY
San Francisco, CA 94122
(37.764064, -122.507777)",4.0,,"4621 Lincoln Way, San Francisco, CA 94122, USA",ChIJiUZOHpaHhYARlfABhVV-57A,37.763910700000004,-122.50781409999998,sri,1991,SRI THAI CUISINE,86.0,2017.0
0365488-01-001,Bay Foods Inc,Round Table Pizza,Food Services,Multiple,3567 Geary Blvd,CA,San Francisco,94118.0,04/04/2003,,Lone Mountain/USF,"3567 GEARY BLVD
San Francisco, CA 94118
(37.781275, -122.457365)",1.0,,"3567 Geary Blvd, San Francisco, CA 94118, USA",ChIJk8rjkTeHhYARFxrmPcAPoj8,37.78111700000001,-122.457361,round,3743,ROUND TABLE PIZZA RESTAURANT,83.0,2018.0
0365488-01-001,Bay Foods Inc,Round Table Pizza,Food Services,Multiple,3567 Geary Blvd,CA,San Francisco,94118.0,04/04/2003,,Lone Mountain/USF,"3567 GEARY BLVD
San Francisco, CA 94118
(37.781275, -122.457365)",1.0,,"3567 Geary Blvd, San Francisco, CA 94118, USA",ChIJk8rjkTeHhYARFxrmPcAPoj8,37.78111700000001,-122.457361,round,3743,ROUND TABLE PIZZA RESTAURANT,94.0,2015.0
0365488-01-001,Bay Foods Inc,Round Table Pizza,Food Services,Multiple,3567 Geary Blvd,CA,San Francisco,94118.0,04/04/2003,,Lone Mountain/USF,"3567 GEARY BLVD
San Francisco, CA 94118
(37.781275, -122.457365)",1.0,,"3567 Geary Blvd, San Francisco, CA 94118, USA",ChIJk8rjkTeHhYARFxrmPcAPoj8,37.78111700000001,-122.457361,round,3743,ROUND TABLE PIZZA RESTAURANT,89.0,2016.0
0340935-01-001,San 21 Restaurant Inc,Hamano Sushi,Food Services,"Restaurant 1,000 - 2,000 Sqft",1332 Castro St,CA,San Francisco,94114.0,11/20/2000,,Noe Valley,"1332 CASTRO ST
San Francisco, CA 94114
(37.75079, -122.434035)",8.0,,"1332 Castro St, San Francisco, CA 94114, USA",ChIJYQQiihJ-j4ARmUUzRV87NSw,37.7507705,-122.4341855,hamano,2750,HAMANO SUSHI,92.0,2016.0
0340935-01-001,San 21 Restaurant Inc,Hamano Sushi,Food Services,"Restaurant 1,000 - 2,000 Sqft",1332 Castro St,CA,San Francisco,94114.0,11/20/2000,,Noe Valley,"1332 CASTRO ST
San Francisco, CA 94114
(37.75079, -122.434035)",8.0,,"1332 Castro St, San Francisco, CA 94114, USA",ChIJYQQiihJ-j4ARmUUzRV87NSw,37.7507705,-122.4341855,hamano,2750,HAMANO SUSHI,84.0,2017.0
0366309-01-001,Geneva Dos Amigo's Inc,Geneva Steak House,Food Services,"Restaurant 1,000 - 2,000 Sqft",5130 Mission St,CA,San Francisco,94112.0,03/30/2003,,Outer Mission,"5130 MISSION ST
San Francisco, CA 94112
(37.716252, -122.441189)",11.0,,"5130 Mission St, San Francisco, CA 94112, USA",ChIJWy9Nn5x-j4AR3Rv1E9Z755c,37.7164925,-122.4414378,geneva,1992,GENEVA STEAK HOUSE,73.0,2016.0
0366309-01-001,Geneva Dos Amigo's Inc,Geneva Steak House,Food Services,"Restaurant 1,000 - 2,000 Sqft",5130 Mission St,CA,San Francisco,94112.0,03/30/2003,,Outer Mission,"5130 MISSION ST
San Francisco, CA 94112
(37.716252, -122.441189)",11.0,,"5130 Mission St, San Francisco, CA 94112, USA",ChIJWy9Nn5x-j4AR3Rv1E9Z755c,37.7164925,-122.4414378,geneva,1992,GENEVA STEAK HOUSE,74.0,2018.0
0366309-01-001,Geneva Dos Amigo's Inc,Geneva Steak House,Food Services,"Restaurant 1,000 - 2,000 Sqft",5130 Mission St,CA,San Francisco,94112.0,03/30/2003,,Outer Mission,"5130 MISSION ST
San Francisco, CA 94112
(37.716252, -122.441189)",11.0,,"5130 Mission St, San Francisco, CA 94112, USA",ChIJWy9Nn5x-j4AR3Rv1E9Z755c,37.7164925,-122.4414378,geneva,1992,GENEVA STEAK HOUSE,69.0,2017.0
0366452-01-001,Caffe Bianco Inc,Caffe Bianco,Food Services,"Restaurant 1,000 - 2,000 Sqft",39 Sutter St,CA,San Francisco,94104.0,07/01/2007,,Financial District/South Beach,"39 SUTTER ST
San Francisco, CA 94104
(37.790219, -122.400882)",3.0,,"39 Sutter St, San Francisco, CA 94104, USA",ChIJ1cC8eWKAhYARUF09vCm3iHM,37.790062400000004,-122.40120060000001,caffe,1582,CAFFE BIANCO,83.0,2016.0
0366452-01-001,Caffe Bianco Inc,Caffe Bianco,Food Services,"Restaurant 1,000 - 2,000 Sqft",39 Sutter St,CA,San Francisco,94104.0,07/01/2007,,Financial District/South Beach,"39 SUTTER ST
San Francisco, CA 94104
(37.790219, -122.400882)",3.0,,"39 Sutter St, San Francisco, CA 94104, USA",ChIJ1cC8eWKAhYARUF09vCm3iHM,37.790062400000004,-122.40120060000001,caffe,1582,CAFFE BIANCO,79.0,2017.0
0304249-01-001,Dragon City Inc,Dragon City Bakery & Cafe,Food Services,Take-Out Establishment,2367 Mission St,CA,San Francisco,94110.0,01/01/1997,,Mission,"2367 MISSION ST
San Francisco, CA 94110
(37.759158, -122.419099)",9.0,,"2367 Mission St, San Francisco, CA 94110, USA",ChIJdX-xDDx-j4ARzQyVWEXpWwo,37.7591268,-122.41895559999999,dragon,4864,DRAGON CITY BAKERY & CAFE,86.0,2016.0
0304249-01-001,Dragon City Inc,Dragon City Bakery & Cafe,Food Services,Take-Out Establishment,2367 Mission St,CA,San Francisco,94110.0,01/01/1997,,Mission,"2367 MISSION ST
San Francisco, CA 94110
(37.759158, -122.419099)",9.0,,"2367 Mission St, San Francisco, CA 94110, USA",ChIJdX-xDDx-j4ARzQyVWEXpWwo,37.7591268,-122.41895559999999,dragon,4864,DRAGON CITY BAKERY & CAFE,76.0,2017.0
0304249-01-001,Dragon City Inc,Dragon City Bakery & Cafe,Food Services,Take-Out Establishment,2367 Mission St,CA,San Francisco,94110.0,01/01/1997,,Mission,"2367 MISSION ST
San Francisco, CA 94110
(37.759158, -122.419099)",9.0,,"2367 Mission St, San Francisco, CA 94110, USA",ChIJdX-xDDx-j4ARzQyVWEXpWwo,37.7591268,-122.41895559999999,dragon,4864,DRAGON CITY BAKERY & CAFE,84.0,2016.0
0304249-01-001,Dragon City Inc,Dragon City Bakery & Cafe,Food Services,Take-Out Establishment,2367 Mission St,CA,San Francisco,94110.0,01/01/1997,,Mission,"2367 MISSION ST
San Francisco, CA 94110
(37.759158, -122.419099)",9.0,,"2367 Mission St, San Francisco, CA 94110, USA",ChIJdX-xDDx-j4ARzQyVWEXpWwo,37.7591268,-122.41895559999999,dragon,4864,DRAGON CITY BAKERY & CAFE,83.0,2018.0
0196325-01-006,Peet's Coffee & Tea Inc,Peet's Coffee And Tea Inc,Food Services,Take-Out Establishment,2257 Market St,CA,San Francisco,94114.0,01/01/1989,,Castro/Upper Market,"2257 MARKET ST
San Francisco, CA 94114
(37.764979, -122.432007)",8.0,,"2257 Market St, San Francisco, CA 94114, USA",ChIJNyQrXRx-j4ARrSVLBfF2LG4,37.7648221,-122.4319814,peet's,5000,PEET'S COFFEE & TEA,90.0,2017.0
0196325-01-006,Peet's Coffee & Tea Inc,Peet's Coffee And Tea Inc,Food Services,Take-Out Establishment,2257 Market St,CA,San Francisco,94114.0,01/01/1989,,Castro/Upper Market,"2257 MARKET ST
San Francisco, CA 94114
(37.764979, -122.432007)",8.0,,"2257 Market St, San Francisco, CA 94114, USA",ChIJNyQrXRx-j4ARrSVLBfF2LG4,37.7648221,-122.4319814,peet's,5000,PEET'S COFFEE & TEA,94.0,2016.0
0196325-01-006,Peet's Coffee & Tea Inc,Peet's Coffee And Tea Inc,Food Services,Take-Out Establishment,2257 Market St,CA,San Francisco,94114.0,01/01/1989,,Castro/Upper Market,"2257 MARKET ST
San Francisco, CA 94114
(37.764979, -122.432007)",8.0,,"2257 Market St, San Francisco, CA 94114, USA",ChIJNyQrXRx-j4ARrSVLBfF2LG4,37.7648221,-122.4319814,peet's,5000,PEET'S COFFEE & TEA,98.0,2018.0
0368579-04-001,Emporio Rullicaffe/unionsqrinc,Emporio Rulli Caffe/union Sqr,Food Services,Multiple,225 Stockton St,CA,San Francisco,94108.0,07/21/2003,,Financial District/South Beach,"225 STOCKTON ST
San Francisco, CA 94108
(37.787748, -122.40664)",3.0,,"225 Stockton St, San Francisco, CA 94108, USA",Ei0yMjUgU3RvY2t0b24gU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA4LCBVU0EiGxIZChQKEgknz5IpiYCFgBFV0RVbD6QiJBDhAQ,37.7879915,-122.40669109999999,emporio,1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,91.0,2018.0
0368579-04-001,Emporio Rullicaffe/unionsqrinc,Emporio Rulli Caffe/union Sqr,Food Services,Multiple,225 Stockton St,CA,San Francisco,94108.0,07/21/2003,,Financial District/South Beach,"225 STOCKTON ST
San Francisco, CA 94108
(37.787748, -122.40664)",3.0,,"225 Stockton St, San Francisco, CA 94108, USA",Ei0yMjUgU3RvY2t0b24gU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA4LCBVU0EiGxIZChQKEgknz5IpiYCFgBFV0RVbD6QiJBDhAQ,37.7879915,-122.40669109999999,emporio,1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,90.0,2017.0
0368579-04-001,Emporio Rullicaffe/unionsqrinc,Emporio Rulli Caffe/union Sqr,Food Services,Multiple,225 Stockton St,CA,San Francisco,94108.0,07/21/2003,,Financial District/South Beach,"225 STOCKTON ST
San Francisco, CA 94108
(37.787748, -122.40664)",3.0,,"225 Stockton St, San Francisco, CA 94108, USA",Ei0yMjUgU3RvY2t0b24gU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA4LCBVU0EiGxIZChQKEgknz5IpiYCFgBFV0RVbD6QiJBDhAQ,37.7879915,-122.40669109999999,emporio,1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,88.0,2016.0
0164162-07-001,Events Management Inc,Mccall Associates,Food Services,Catering Facility,2720 17th St,CA,San Francisco,94110.0,04/01/1987,,Mission,"2720 17TH ST
San Francisco, CA 94110
(37.764283, -122.410832)",9.0,,"2720 17th St NE, Washington, DC 20018, USA",ChIJ_TtRUInHt4kRMVWYrlWUOBE,38.925251,-76.9810252,mccall,5271,MCCALL ASSOCIATES,94.0,2017.0
0164162-07-001,Events Management Inc,Mccall Associates,Food Services,Catering Facility,2720 17th St,CA,San Francisco,94110.0,04/01/1987,,Mission,"2720 17TH ST
San Francisco, CA 94110
(37.764283, -122.410832)",9.0,,"2720 17th St NE, Washington, DC 20018, USA",ChIJ_TtRUInHt4kRMVWYrlWUOBE,38.925251,-76.9810252,mccall,5271,MCCALL ASSOCIATES,100.0,2018.0
0369115-02-001,Choi Young H,Chestnut Diner,Food Services,"Restaurant Less Than 1,000 Sqft",1312 Chestnut St,CA,San Francisco,94123.0,12/11/2004,,Marina,"1312 CHESTNUT ST
San Francisco, CA 94123
(37.802235, -122.425062)",2.0,,"1312 Chestnut St, Knoxville, TN 37920, USA",ChIJnXtNiQQYXIgRdkYzyem5TSc,35.929441800000006,-83.9238273,chestnut,2047,CHESTNUT DINER,88.0,2016.0
0369115-02-001,Choi Young H,Chestnut Diner,Food Services,"Restaurant Less Than 1,000 Sqft",1312 Chestnut St,CA,San Francisco,94123.0,12/11/2004,,Marina,"1312 CHESTNUT ST
San Francisco, CA 94123
(37.802235, -122.425062)",2.0,,"1312 Chestnut St, Knoxville, TN 37920, USA",ChIJnXtNiQQYXIgRdkYzyem5TSc,35.929441800000006,-83.9238273,chestnut,2047,CHESTNUT DINER,92.0,2018.0
0369115-02-001,Choi Young H,Chestnut Diner,Food Services,"Restaurant Less Than 1,000 Sqft",1312 Chestnut St,CA,San Francisco,94123.0,12/11/2004,,Marina,"1312 CHESTNUT ST
San Francisco, CA 94123
(37.802235, -122.425062)",2.0,,"1312 Chestnut St, Knoxville, TN 37920, USA",ChIJnXtNiQQYXIgRdkYzyem5TSc,35.929441800000006,-83.9238273,chestnut,2047,CHESTNUT DINER,96.0,2018.0
0369115-02-001,Choi Young H,Chestnut Diner,Food Services,"Restaurant Less Than 1,000 Sqft",1312 Chestnut St,CA,San Francisco,94123.0,12/11/2004,,Marina,"1312 CHESTNUT ST
San Francisco, CA 94123
(37.802235, -122.425062)",2.0,,"1312 Chestnut St, Knoxville, TN 37920, USA",ChIJnXtNiQQYXIgRdkYzyem5TSc,35.929441800000006,-83.9238273,chestnut,2047,CHESTNUT DINER,89.0,2017.0
0369141-01-001,Marnee Thai Inc,Marnee Thai Restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",2225 Irving St,CA,San Francisco,94122.0,08/07/2003,,Sunset/Parkside,"2225 IRVING ST
San Francisco, CA 94122
(37.763368, -122.481827)",4.0,,"2225 Irving St, San Francisco, CA 94122, USA",ChIJSdu9E3CHhYARjVSf095IF-s,37.763218200000004,-122.4818638,marnee,538,MARNEE THAI RESTAURANT,88.0,2017.0
0369141-01-001,Marnee Thai Inc,Marnee Thai Restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",2225 Irving St,CA,San Francisco,94122.0,08/07/2003,,Sunset/Parkside,"2225 IRVING ST
San Francisco, CA 94122
(37.763368, -122.481827)",4.0,,"2225 Irving St, San Francisco, CA 94122, USA",ChIJSdu9E3CHhYARjVSf095IF-s,37.763218200000004,-122.4818638,marnee,538,MARNEE THAI RESTAURANT,86.0,2016.0
0369141-01-001,Marnee Thai Inc,Marnee Thai Restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",2225 Irving St,CA,San Francisco,94122.0,08/07/2003,,Sunset/Parkside,"2225 IRVING ST
San Francisco, CA 94122
(37.763368, -122.481827)",4.0,,"2225 Irving St, San Francisco, CA 94122, USA",ChIJSdu9E3CHhYARjVSf095IF-s,37.763218200000004,-122.4818638,marnee,538,MARNEE THAI RESTAURANT,85.0,2016.0
0308034-02-002,Grandeho's Inc,Grandeho's Kamekyo,Food Services,"Restaurant 1,000 - 2,000 Sqft",2721 Hyde St,CA,San Francisco,94119.0,07/01/1997,,Russian Hill,"2721 HYDE ST
San Francisco, CA 94119
(37.806168, -122.420462)",2.0,,"2721 Hyde St, San Francisco, CA 94109, USA",ChIJd9z5IuGAhYARZ48kSncIu3w,37.8061171,-122.42068940000001,grandeho's,2807,GRANDEHO'S KAMEKYO II,81.0,2016.0
0308034-02-002,Grandeho's Inc,Grandeho's Kamekyo,Food Services,"Restaurant 1,000 - 2,000 Sqft",2721 Hyde St,CA,San Francisco,94119.0,07/01/1997,,Russian Hill,"2721 HYDE ST
San Francisco, CA 94119
(37.806168, -122.420462)",2.0,,"2721 Hyde St, San Francisco, CA 94109, USA",ChIJd9z5IuGAhYARZ48kSncIu3w,37.8061171,-122.42068940000001,grandeho's,2807,GRANDEHO'S KAMEKYO II,86.0,2017.0
0308034-02-002,Grandeho's Inc,Grandeho's Kamekyo,Food Services,"Restaurant 1,000 - 2,000 Sqft",2721 Hyde St,CA,San Francisco,94119.0,07/01/1997,,Russian Hill,"2721 HYDE ST
San Francisco, CA 94119
(37.806168, -122.420462)",2.0,,"2721 Hyde St, San Francisco, CA 94109, USA",ChIJd9z5IuGAhYARZ48kSncIu3w,37.8061171,-122.42068940000001,grandeho's,2807,GRANDEHO'S KAMEKYO II,74.0,2016.0
0134280-01-001,Delsie Inc,Burger King,Food Services,Multiple,35 Powell St,CA,San Francisco,94102.0,10/01/1981,,Tenderloin,"35 POWELL ST
San Francisco, CA 94102
(37.784926, -122.407753)",3.0,,"35 Powell St, San Francisco, CA 94102, USA",ChIJIah89YWAhYARuJrpYHRdWm8,37.785016399999996,-122.40834450000001,burger,3769,BURGER KING,100.0,2018.0
0134280-01-001,Delsie Inc,Burger King,Food Services,Multiple,35 Powell St,CA,San Francisco,94102.0,10/01/1981,,Tenderloin,"35 POWELL ST
San Francisco, CA 94102
(37.784926, -122.407753)",3.0,,"35 Powell St, San Francisco, CA 94102, USA",ChIJIah89YWAhYARuJrpYHRdWm8,37.785016399999996,-122.40834450000001,burger,3769,BURGER KING,96.0,2016.0
0134280-01-001,Delsie Inc,Burger King,Food Services,Multiple,35 Powell St,CA,San Francisco,94102.0,10/01/1981,,Tenderloin,"35 POWELL ST
San Francisco, CA 94102
(37.784926, -122.407753)",3.0,,"35 Powell St, San Francisco, CA 94102, USA",ChIJIah89YWAhYARuJrpYHRdWm8,37.785016399999996,-122.40834450000001,burger,3769,BURGER KING,98.0,2016.0
0134280-01-001,Delsie Inc,Burger King,Food Services,Multiple,35 Powell St,CA,San Francisco,94102.0,10/01/1981,,Tenderloin,"35 POWELL ST
San Francisco, CA 94102
(37.784926, -122.407753)",3.0,,"35 Powell St, San Francisco, CA 94102, USA",ChIJIah89YWAhYARuJrpYHRdWm8,37.785016399999996,-122.40834450000001,burger,3769,BURGER KING,96.0,2017.0
0166507-01-001,Heng Sambath,Bus Stop Pizza 1,Food Services,"Restaurant Less Than 1,000 Sqft",256 Divisadero St,CA,San Francisco,94117.0,06/12/1987,,Haight Ashbury,"256 DIVISADERO ST
San Francisco, CA 94117
(37.771507, -122.437057)",5.0,,"256 Divisadero St, San Francisco, CA 94117, USA",ChIJMRojNa-AhYARrWdjOdDElYo,37.7715412,-122.4368793,bus,151,BUS STOP PIZZA #1,81.0,2018.0
0166507-01-001,Heng Sambath,Bus Stop Pizza 1,Food Services,"Restaurant Less Than 1,000 Sqft",256 Divisadero St,CA,San Francisco,94117.0,06/12/1987,,Haight Ashbury,"256 DIVISADERO ST
San Francisco, CA 94117
(37.771507, -122.437057)",5.0,,"256 Divisadero St, San Francisco, CA 94117, USA",ChIJMRojNa-AhYARrWdjOdDElYo,37.7715412,-122.4368793,bus,151,BUS STOP PIZZA #1,92.0,2016.0
0310193-04-001,Sfs 39 Inc,Franciscan Crab Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",Pier 43 1/2,CA,San Francisco,94133.0,07/16/1998,,,"2 San
Francisco, CA 94133
(37.799292, -122.406236)",,,"Pier 43 1/2 First Floor, San Francisco, CA 94133, United States",ChIJQ18AHOOAhYAR-PS1XEfjT_s,37.809041,-122.414528,franciscan,3114,FRANCISCAN CRAB RESTAURANT,87.0,2016.0
0310193-04-001,Sfs 39 Inc,Franciscan Crab Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",Pier 43 1/2,CA,San Francisco,94133.0,07/16/1998,,,"2 San
Francisco, CA 94133
(37.799292, -122.406236)",,,"Pier 43 1/2 First Floor, San Francisco, CA 94133, United States",ChIJQ18AHOOAhYAR-PS1XEfjT_s,37.809041,-122.414528,franciscan,3114,FRANCISCAN CRAB RESTAURANT,82.0,2017.0
